customer_id,recency,product_category,amount
7393,15,MntSweetProducts,0
7849,12,MntSweetProducts,142
332,56,MntSweetProducts,12
9847,39,MntSweetProducts,0
531,55,MntSweetProducts,58
9576,60,MntSweetProducts,4
6906,73,MntSweetProducts,72
7419,90,MntSweetProducts,2
3170,86,MntSweetProducts,57
8527,37,MntSweetProducts,15
7872,7,MntSweetProducts,21
9931,29,MntSweetProducts,1
10595,19,MntSweetProducts,4
4609,14,MntSweetProducts,4
5010,72,MntSweetProducts,1
4427,56,MntSweetProducts,107
11148,85,MntSweetProducts,1
1168,62,MntSweetProducts,40
9595,1,MntSweetProducts,0
10163,28,MntSweetProducts,38
2886,70,MntSweetProducts,12
6710,84,MntSweetProducts,5
5316,89,MntSweetProducts,2
9029,73,MntSweetProducts,58
521,42,MntSweetProducts,24
1459,16,MntSweetProducts,8
10241,16,MntSweetProducts,2
1630,56,MntSweetProducts,30
3254,65,MntSweetProducts,88
9064,10,MntSweetProducts,29
3678,13,MntSweetProducts,0
4227,78,MntSweetProducts,2
9467,51,MntSweetProducts,0
8486,27,MntSweetProducts,3
2186,30,MntSweetProducts,81
3286,71,MntSweetProducts,2
8602,97,MntSweetProducts,105
3722,83,MntSweetProducts,0
6715,3,MntSweetProducts,6
4796,71,MntSweetProducts,5
9612,3,MntSweetProducts,8
3766,15,MntSweetProducts,94
1399,52,MntSweetProducts,165
1570,8,MntSweetProducts,19
3426,89,MntSweetProducts,46
3074,66,MntSweetProducts,143
8341,22,MntSweetProducts,1
5180,56,MntSweetProducts,1
6461,74,MntSweetProducts,8
7679,48,MntSweetProducts,1
10702,67,MntSweetProducts,56
7505,24,MntSweetProducts,0
5113,67,MntSweetProducts,83
10858,38,MntSweetProducts,138
2961,86,MntSweetProducts,6
2747,90,MntSweetProducts,38
3010,87,MntSweetProducts,95
5790,62,MntSweetProducts,0
6892,23,MntSweetProducts,0
1743,99,MntSweetProducts,14
3578,29,MntSweetProducts,10
8462,52,MntSweetProducts,0
5558,90,MntSweetProducts,63
4619,9,MntSweetProducts,262
8780,71,MntSweetProducts,14
10789,13,MntSweetProducts,0
10779,16,MntSweetProducts,4
5896,94,MntSweetProducts,7
2337,77,MntSweetProducts,1
10951,20,MntSweetProducts,0
544,51,MntSweetProducts,61
17,81,MntSweetProducts,19
10680,71,MntSweetProducts,1
3265,36,MntSweetProducts,3
5623,95,MntSweetProducts,0
5832,32,MntSweetProducts,23
5544,32,MntSweetProducts,53
6417,85,MntSweetProducts,92
5831,93,MntSweetProducts,50
7101,24,MntSweetProducts,0
10176,44,MntSweetProducts,0
2326,15,MntSweetProducts,4
4385,82,MntSweetProducts,2
2929,27,MntSweetProducts,20
10686,72,MntSweetProducts,0
2546,7,MntSweetProducts,5
3283,57,MntSweetProducts,185
3138,84,MntSweetProducts,108
4994,53,MntSweetProducts,66
7966,48,MntSweetProducts,22
3112,2,MntSweetProducts,4
10872,65,MntSweetProducts,0
2181,45,MntSweetProducts,46
1867,42,MntSweetProducts,84
1518,29,MntSweetProducts,91
5734,83,MntSweetProducts,2
2878,93,MntSweetProducts,17
1458,40,MntSweetProducts,3
7007,47,MntSweetProducts,4
6200,50,MntSweetProducts,38
1403,40,MntSweetProducts,5
4827,3,MntSweetProducts,30
6250,62,MntSweetProducts,0
9291,25,MntSweetProducts,0
2478,48,MntSweetProducts,13
1139,56,MntSweetProducts,14
5138,68,MntSweetProducts,2
5393,64,MntSweetProducts,2
10413,67,MntSweetProducts,141
5015,94,MntSweetProducts,6
10868,82,MntSweetProducts,11
10676,3,MntSweetProducts,26
2495,24,MntSweetProducts,85
7842,54,MntSweetProducts,2
9955,20,MntSweetProducts,7
6663,96,MntSweetProducts,0
2162,19,MntSweetProducts,29
3434,60,MntSweetProducts,12
7919,2,MntSweetProducts,21
5626,13,MntSweetProducts,8
6428,37,MntSweetProducts,54
8514,59,MntSweetProducts,1
10448,55,MntSweetProducts,6
2109,60,MntSweetProducts,17
7530,48,MntSweetProducts,2
8925,38,MntSweetProducts,179
3009,8,MntSweetProducts,0
6355,19,MntSweetProducts,3
3517,32,MntSweetProducts,10
1158,27,MntSweetProducts,0
6203,58,MntSweetProducts,49
7165,59,MntSweetProducts,86
3595,29,MntSweetProducts,76
8537,60,MntSweetProducts,94
4331,41,MntSweetProducts,26
6281,27,MntSweetProducts,47
4338,28,MntSweetProducts,0
2452,8,MntSweetProducts,3
9507,18,MntSweetProducts,23
8360,76,MntSweetProducts,9
10311,0,MntSweetProducts,4
5117,32,MntSweetProducts,19
4867,2,MntSweetProducts,0
9289,16,MntSweetProducts,3
10913,56,MntSweetProducts,1
3032,97,MntSweetProducts,14
8524,15,MntSweetProducts,7
3334,35,MntSweetProducts,143
4470,3,MntSweetProducts,5
1406,49,MntSweetProducts,0
8619,4,MntSweetProducts,1
10821,45,MntSweetProducts,2
4552,37,MntSweetProducts,26
898,39,MntSweetProducts,8
9797,38,MntSweetProducts,11
10949,8,MntSweetProducts,37
8212,89,MntSweetProducts,13
6248,47,MntSweetProducts,29
10164,75,MntSweetProducts,100
4547,86,MntSweetProducts,1
6815,4,MntSweetProducts,101
4122,73,MntSweetProducts,28
10841,46,MntSweetProducts,31
5370,38,MntSweetProducts,7
176,73,MntSweetProducts,36
4860,66,MntSweetProducts,2
10757,36,MntSweetProducts,0
4023,29,MntSweetProducts,21
6679,29,MntSweetProducts,0
9923,6,MntSweetProducts,0
7181,97,MntSweetProducts,0
3599,61,MntSweetProducts,93
405,68,MntSweetProducts,0
6870,73,MntSweetProducts,13
832,90,MntSweetProducts,14
2002,81,MntSweetProducts,34
3657,1,MntSweetProducts,12
500,79,MntSweetProducts,194
1951,92,MntSweetProducts,129
3262,31,MntSweetProducts,48
4102,46,MntSweetProducts,1
7042,14,MntSweetProducts,21
10598,89,MntSweetProducts,1
255,31,MntSweetProducts,0
2375,75,MntSweetProducts,3
9829,42,MntSweetProducts,10
6214,53,MntSweetProducts,7
4954,53,MntSweetProducts,7
7861,23,MntSweetProducts,0
4837,57,MntSweetProducts,10
9423,49,MntSweetProducts,3
4198,6,MntSweetProducts,4
153,29,MntSweetProducts,2
9323,5,MntSweetProducts,49
10001,98,MntSweetProducts,14
3945,80,MntSweetProducts,17
3799,4,MntSweetProducts,7
8625,70,MntSweetProducts,5
3491,32,MntSweetProducts,101
983,82,MntSweetProducts,10
9119,27,MntSweetProducts,17
4786,94,MntSweetProducts,61
5872,23,MntSweetProducts,6
6568,97,MntSweetProducts,5
5628,25,MntSweetProducts,61
5631,92,MntSweetProducts,42
4974,98,MntSweetProducts,102
8416,19,MntSweetProducts,5
5454,80,MntSweetProducts,0
4095,80,MntSweetProducts,34
5474,79,MntSweetProducts,25
4268,50,MntSweetProducts,1
10701,60,MntSweetProducts,80
3507,44,MntSweetProducts,44
2079,0,MntSweetProducts,98
626,28,MntSweetProducts,2
4426,35,MntSweetProducts,4
2591,49,MntSweetProducts,53
10509,46,MntSweetProducts,0
6382,97,MntSweetProducts,0
6673,51,MntSweetProducts,17
7441,80,MntSweetProducts,0
1071,10,MntSweetProducts,44
10061,29,MntSweetProducts,8
7187,52,MntSweetProducts,66
8775,74,MntSweetProducts,8
1612,82,MntSweetProducts,2
2345,54,MntSweetProducts,54
322,93,MntSweetProducts,0
10897,63,MntSweetProducts,80
123,92,MntSweetProducts,151
6103,40,MntSweetProducts,6
7899,70,MntSweetProducts,33
10500,96,MntSweetProducts,14
1655,81,MntSweetProducts,1
2406,63,MntSweetProducts,9
2712,85,MntSweetProducts,39
5517,51,MntSweetProducts,2
10643,23,MntSweetProducts,59
2254,95,MntSweetProducts,80
10281,11,MntSweetProducts,54
6958,42,MntSweetProducts,0
954,77,MntSweetProducts,7
5079,82,MntSweetProducts,0
10339,83,MntSweetProducts,0
4643,40,MntSweetProducts,9
3117,95,MntSweetProducts,6
6497,32,MntSweetProducts,6
5396,48,MntSweetProducts,89
5250,75,MntSweetProducts,126
1052,24,MntSweetProducts,47
2802,61,MntSweetProducts,17
6343,6,MntSweetProducts,73
6507,16,MntSweetProducts,0
7901,39,MntSweetProducts,1
4865,2,MntSweetProducts,3
2686,49,MntSweetProducts,1
3107,31,MntSweetProducts,15
7734,58,MntSweetProducts,61
1146,5,MntSweetProducts,49
11031,90,MntSweetProducts,0
7428,47,MntSweetProducts,192
975,25,MntSweetProducts,4
1103,60,MntSweetProducts,0
3422,67,MntSweetProducts,12
1055,40,MntSweetProducts,0
6544,63,MntSweetProducts,28
1241,1,MntSweetProducts,4
2909,89,MntSweetProducts,24
5802,40,MntSweetProducts,12
1407,5,MntSweetProducts,16
6183,3,MntSweetProducts,5
340,1,MntSweetProducts,0
5991,24,MntSweetProducts,2
3104,89,MntSweetProducts,79
9729,48,MntSweetProducts,43
1008,31,MntSweetProducts,8
11091,68,MntSweetProducts,0
3969,46,MntSweetProducts,6
1916,92,MntSweetProducts,3
9907,80,MntSweetProducts,9
87,16,MntSweetProducts,2
8659,50,MntSweetProducts,10
6262,93,MntSweetProducts,56
6147,51,MntSweetProducts,2
8832,24,MntSweetProducts,8
10067,79,MntSweetProducts,0
7532,26,MntSweetProducts,0
4915,86,MntSweetProducts,21
2115,68,MntSweetProducts,0
2088,98,MntSweetProducts,30
2493,34,MntSweetProducts,9
6292,60,MntSweetProducts,89
1631,3,MntSweetProducts,25
10104,65,MntSweetProducts,0
3006,83,MntSweetProducts,3
3919,64,MntSweetProducts,38
11181,85,MntSweetProducts,1
642,69,MntSweetProducts,30
4369,48,MntSweetProducts,0
10127,21,MntSweetProducts,7
271,30,MntSweetProducts,11
4973,39,MntSweetProducts,1
2948,76,MntSweetProducts,12
2715,11,MntSweetProducts,2
10432,26,MntSweetProducts,6
9216,34,MntSweetProducts,1
7124,72,MntSweetProducts,0
9727,13,MntSweetProducts,1
5136,58,MntSweetProducts,15
9790,12,MntSweetProducts,36
1818,23,MntSweetProducts,1
1100,33,MntSweetProducts,2
7873,30,MntSweetProducts,14
10609,15,MntSweetProducts,1
6950,25,MntSweetProducts,1
7233,4,MntSweetProducts,48
9481,80,MntSweetProducts,10
7699,30,MntSweetProducts,11
2711,6,MntSweetProducts,5
8933,16,MntSweetProducts,7
8726,57,MntSweetProducts,10
1515,9,MntSweetProducts,2
5186,59,MntSweetProducts,7
10157,78,MntSweetProducts,42
5667,90,MntSweetProducts,46
902,74,MntSweetProducts,12
977,10,MntSweetProducts,15
7313,63,MntSweetProducts,102
7600,13,MntSweetProducts,1
9706,98,MntSweetProducts,0
2429,4,MntSweetProducts,138
3520,94,MntSweetProducts,28
10394,91,MntSweetProducts,192
4548,66,MntSweetProducts,2
9362,14,MntSweetProducts,5
3968,77,MntSweetProducts,0
4084,41,MntSweetProducts,93
6721,21,MntSweetProducts,38
2829,25,MntSweetProducts,7
1772,2,MntSweetProducts,92
1544,51,MntSweetProducts,68
492,3,MntSweetProducts,3
4377,32,MntSweetProducts,10
4541,84,MntSweetProducts,6
1321,49,MntSweetProducts,2
8858,69,MntSweetProducts,0
3266,96,MntSweetProducts,26
11187,23,MntSweetProducts,14
8207,18,MntSweetProducts,0
9723,8,MntSweetProducts,9
2666,21,MntSweetProducts,0
5721,60,MntSweetProducts,45
10652,48,MntSweetProducts,0
1646,36,MntSweetProducts,2
4418,36,MntSweetProducts,111
2656,63,MntSweetProducts,4
7990,2,MntSweetProducts,2
8722,38,MntSweetProducts,133
7118,61,MntSweetProducts,26
2980,52,MntSweetProducts,2
1839,25,MntSweetProducts,2
10722,63,MntSweetProducts,4
2632,10,MntSweetProducts,0
9014,65,MntSweetProducts,0
7620,71,MntSweetProducts,8
10968,0,MntSweetProducts,8
11133,3,MntSweetProducts,3
2736,88,MntSweetProducts,78
1876,15,MntSweetProducts,4
5959,80,MntSweetProducts,0
1092,17,MntSweetProducts,43
4333,76,MntSweetProducts,0
3850,52,MntSweetProducts,4
6168,28,MntSweetProducts,0
607,31,MntSweetProducts,0
10469,42,MntSweetProducts,27
6983,24,MntSweetProducts,1
3661,42,MntSweetProducts,55
9303,12,MntSweetProducts,3
692,88,MntSweetProducts,0
736,67,MntSweetProducts,3
9589,54,MntSweetProducts,125
4838,40,MntSweetProducts,0
9246,73,MntSweetProducts,24
6261,81,MntSweetProducts,48
7366,12,MntSweetProducts,13
10659,7,MntSweetProducts,8
1448,33,MntSweetProducts,3
4286,24,MntSweetProducts,0
4749,55,MntSweetProducts,0
4478,87,MntSweetProducts,17
4201,39,MntSweetProducts,0
8720,53,MntSweetProducts,4
10084,9,MntSweetProducts,0
7004,82,MntSweetProducts,1
9817,71,MntSweetProducts,10
8080,50,MntSweetProducts,4
9432,23,MntSweetProducts,1
8372,81,MntSweetProducts,2
10870,46,MntSweetProducts,118
4001,56,MntSweetProducts,0
7270,91,MntSweetProducts,12
8235,8,MntSweetProducts,30
9405,40,MntSweetProducts,1
5524,58,MntGoldProds,88
2174,38,MntGoldProds,6
4141,26,MntGoldProds,42
6182,26,MntGoldProds,5
5324,94,MntGoldProds,15
7446,16,MntGoldProds,14
965,34,MntGoldProds,27
6177,32,MntGoldProds,23
4855,19,MntGoldProds,2
5899,68,MntGoldProds,13
1994,11,MntGoldProds,1
387,59,MntGoldProds,16
2125,82,MntGoldProds,30
8180,53,MntGoldProds,14
2569,38,MntGoldProds,5
2114,23,MntGoldProds,45
9736,51,MntGoldProds,4
4939,20,MntGoldProds,28
6565,91,MntGoldProds,176
2278,86,MntGoldProds,39
9360,41,MntGoldProds,48
5376,42,MntGoldProds,1
1993,63,MntGoldProds,19
4047,0,MntGoldProds,5
1409,69,MntGoldProds,99
7892,89,MntGoldProds,13
2404,4,MntGoldProds,41
5255,19,MntGoldProds,362
9422,26,MntGoldProds,10
1966,96,MntGoldProds,0
6864,34,MntGoldProds,4
3033,56,MntGoldProds,89
5710,31,MntGoldProds,3
7373,8,MntGoldProds,43
8755,4,MntGoldProds,22
10738,55,MntGoldProds,3
4339,37,MntGoldProds,35
10755,76,MntGoldProds,36
8595,99,MntGoldProds,4
2968,53,MntGoldProds,42
8601,3,MntGoldProds,102
503,88,MntGoldProds,7
8430,4,MntGoldProds,3
7281,80,MntGoldProds,39
2139,19,MntGoldProds,12
1371,72,MntGoldProds,174
9909,24,MntGoldProds,50
7286,92,MntGoldProds,13
7244,96,MntGoldProds,7
6566,39,MntGoldProds,38
8614,29,MntGoldProds,14
4114,2,MntGoldProds,32
1331,54,MntGoldProds,3
2225,54,MntGoldProds,241
9381,57,MntGoldProds,109
6260,55,MntGoldProds,190
10383,30,MntGoldProds,40
7437,31,MntGoldProds,5
8557,57,MntGoldProds,6
8375,63,MntGoldProds,43
6853,12,MntGoldProds,80
3076,18,MntGoldProds,6
1012,26,MntGoldProds,169
6518,8,MntGoldProds,6
4137,29,MntGoldProds,30
8082,75,MntGoldProds,15
1386,0,MntGoldProds,0
9369,19,MntGoldProds,38
4477,4,MntGoldProds,109
1357,90,MntGoldProds,73
1402,1,MntGoldProds,12
10629,25,MntGoldProds,17
6312,29,MntGoldProds,86
8132,88,MntGoldProds,19
1050,58,MntGoldProds,9
5846,68,MntGoldProds,1
1859,34,MntGoldProds,18
7503,40,MntGoldProds,51
10401,12,MntGoldProds,9
1618,9,MntGoldProds,51
3332,87,MntGoldProds,17
2261,5,MntGoldProds,4
5346,87,MntGoldProds,23
4119,56,MntGoldProds,89
535,18,MntGoldProds,76
5268,95,MntGoldProds,3
273,48,MntGoldProds,5
4452,3,MntGoldProds,34
8504,70,MntGoldProds,145
771,79,MntGoldProds,7
8996,4,MntGoldProds,53
9235,45,MntGoldProds,1
5798,87,MntGoldProds,18
11178,69,MntGoldProds,4
2230,84,MntGoldProds,0
7516,30,MntGoldProds,9
7247,72,MntGoldProds,75
11100,37,MntGoldProds,2
4646,44,MntGoldProds,223
3037,32,MntGoldProds,11
1473,0,MntGoldProds,10
1016,43,MntGoldProds,5
4518,59,MntGoldProds,111
9370,68,MntGoldProds,81
8908,35,MntGoldProds,38
8373,94,MntGoldProds,9
7533,15,MntGoldProds,7
2683,56,MntGoldProds,65
3629,17,MntGoldProds,27
10991,18,MntGoldProds,43
5077,46,MntGoldProds,79
7431,40,MntGoldProds,86
3267,27,MntGoldProds,60
999,95,MntGoldProds,22
9215,19,MntGoldProds,72
2286,27,MntGoldProds,27
1592,25,MntGoldProds,33
367,74,MntGoldProds,120
5234,85,MntGoldProds,30
9862,37,MntGoldProds,3
9805,65,MntGoldProds,48
6205,13,MntGoldProds,10
8442,63,MntGoldProds,7
7386,83,MntGoldProds,2
7215,69,MntGoldProds,168
1491,87,MntGoldProds,172
11071,37,MntGoldProds,216
3381,51,MntGoldProds,4
8268,23,MntGoldProds,15
11051,72,MntGoldProds,12
8026,10,MntGoldProds,58
433,42,MntGoldProds,41
9597,10,MntGoldProds,130
1295,96,MntGoldProds,124
5290,51,MntGoldProds,23
1685,21,MntGoldProds,0
5342,31,MntGoldProds,9
9579,61,MntGoldProds,16
7660,37,MntGoldProds,20
1461,74,MntGoldProds,4
821,46,MntGoldProds,20
11084,4,MntGoldProds,50
8690,73,MntGoldProds,126
2937,47,MntGoldProds,33
9701,13,MntGoldProds,116
9949,36,MntGoldProds,49
10837,47,MntGoldProds,16
3120,49,MntGoldProds,4
5885,94,MntGoldProds,32
4050,65,MntGoldProds,8
3830,59,MntGoldProds,13
7987,96,MntGoldProds,13
7798,28,MntGoldProds,91
92,12,MntGoldProds,20
7055,57,MntGoldProds,76
10240,10,MntGoldProds,42
3025,4,MntGoldProds,3
9283,49,MntGoldProds,0
9970,3,MntGoldProds,14
2730,64,MntGoldProds,57
2795,0,MntGoldProds,5
9260,20,MntGoldProds,33
8182,91,MntGoldProds,5
10095,9,MntGoldProds,12
8475,98,MntGoldProds,1
4370,83,MntGoldProds,28
10573,27,MntGoldProds,27
3712,63,MntGoldProds,2
6637,46,MntGoldProds,124
3152,84,MntGoldProds,20
5610,58,MntGoldProds,7
6460,78,MntGoldProds,16
1349,4,MntGoldProds,27
1880,17,MntGoldProds,6
641,77,MntGoldProds,48
8717,56,MntGoldProds,26
10314,79,MntGoldProds,111
10854,90,MntGoldProds,2
10492,96,MntGoldProds,1
6935,44,MntGoldProds,223
7698,81,MntGoldProds,7
3559,77,MntGoldProds,9
10562,21,MntGoldProds,141
10796,16,MntGoldProds,12
2563,80,MntGoldProds,10
3518,45,MntGoldProds,7
5823,63,MntGoldProds,2
3934,34,MntGoldProds,117
6982,14,MntGoldProds,15
6431,13,MntGoldProds,4
9733,52,MntGoldProds,36
5602,98,MntGoldProds,102
7829,99,MntGoldProds,25
1324,93,MntGoldProds,22
326,38,MntGoldProds,12
7224,24,MntGoldProds,7
6999,80,MntGoldProds,8
9938,82,MntGoldProds,51
6422,20,MntGoldProds,172
3182,81,MntGoldProds,79
7300,50,MntGoldProds,39
10424,60,MntGoldProds,92
8727,63,MntGoldProds,54
2798,54,MntGoldProds,58
1030,72,MntGoldProds,3
624,5,MntGoldProds,15
5176,88,MntGoldProds,14
5552,50,MntGoldProds,21
868,99,MntGoldProds,4
380,17,MntGoldProds,192
2677,11,MntGoldProds,8
6521,18,MntGoldProds,12
6927,70,MntGoldProds,10
2877,21,MntGoldProds,44
0,66,MntGoldProds,54
1584,79,MntGoldProds,89
7264,2,MntGoldProds,1
6274,81,MntGoldProds,16
1377,24,MntGoldProds,66
454,48,MntGoldProds,43
1755,93,MntGoldProds,18
2075,56,MntGoldProds,10
4785,3,MntGoldProds,14
9076,44,MntGoldProds,3
7079,38,MntGoldProds,92
4653,46,MntGoldProds,39
7375,84,MntGoldProds,182
709,27,MntGoldProds,92
460,72,MntGoldProds,17
3726,66,MntGoldProds,0
6798,30,MntGoldProds,39
5341,2,MntGoldProds,27
1606,65,MntGoldProds,3
9617,37,MntGoldProds,4
3233,89,MntGoldProds,32
89,49,MntGoldProds,21
2936,46,MntGoldProds,1
9449,32,MntGoldProds,11
7297,54,MntGoldProds,20
11004,23,MntGoldProds,2
313,98,MntGoldProds,20
9940,97,MntGoldProds,38
10735,75,MntGoldProds,1
9529,8,MntGoldProds,181
6439,37,MntGoldProds,152
7411,31,MntGoldProds,1
2176,40,MntGoldProds,80
9265,74,MntGoldProds,77
8867,90,MntGoldProds,172
8932,57,MntGoldProds,70
10236,59,MntGoldProds,13
6340,52,MntGoldProds,11
10089,5,MntGoldProds,148
2227,92,MntGoldProds,25
10992,77,MntGoldProds,30
5304,35,MntGoldProds,1
309,48,MntGoldProds,21
3406,97,MntGoldProds,12
2661,95,MntGoldProds,10
3153,24,MntGoldProds,2
10264,60,MntGoldProds,13
1184,46,MntGoldProds,24
4200,85,MntGoldProds,7
9396,31,MntGoldProds,5
2387,9,MntGoldProds,20
6690,30,MntGoldProds,20
1225,47,MntGoldProds,241
9703,70,MntGoldProds,69
291,13,MntGoldProds,116
4557,11,MntGoldProds,21
2379,31,MntGoldProds,146
5726,15,MntGoldProds,6
3066,2,MntGoldProds,13
6336,55,MntGoldProds,4
10967,38,MntGoldProds,10
2304,86,MntGoldProds,7
3445,56,MntGoldProds,162
7828,29,MntGoldProds,15
3762,30,MntGoldProds,54
4391,64,MntGoldProds,131
4669,46,MntGoldProds,17
10144,84,MntGoldProds,182
8652,20,MntGoldProds,28
1672,74,MntGoldProds,66
8962,18,MntGoldProds,3
9974,75,MntGoldProds,20
10983,17,MntGoldProds,74
8148,88,MntGoldProds,135
10102,19,MntGoldProds,28
4697,62,MntGoldProds,51
9262,11,MntGoldProds,12
7254,74,MntGoldProds,14
4543,32,MntGoldProds,203
4927,76,MntGoldProds,13
10451,6,MntGoldProds,8
2926,62,MntGoldProds,40
2874,20,MntGoldProds,8
9738,43,MntGoldProds,11
7119,45,MntGoldProds,38
3924,34,MntGoldProds,35
5827,53,MntGoldProds,10
5596,44,MntGoldProds,28
10812,89,MntGoldProds,0
1717,43,MntGoldProds,52
9491,68,MntGoldProds,25
9274,44,MntGoldProds,63
6609,64,MntGoldProds,15
6963,85,MntGoldProds,11
4440,93,MntGoldProds,10
1379,12,MntGoldProds,15
10032,86,MntGoldProds,17
2826,28,MntGoldProds,2
2437,69,MntGoldProds,61
6320,42,MntGoldProds,14
3050,13,MntGoldProds,17
231,86,MntGoldProds,1
2392,59,MntGoldProds,27
9478,30,MntGoldProds,50
113,33,MntGoldProds,6
2863,67,MntGoldProds,20
1802,23,MntGoldProds,77
520,81,MntGoldProds,9
8275,6,MntGoldProds,1
9750,41,MntGoldProds,73
2607,78,MntGoldProds,41
7214,49,MntGoldProds,126
5835,39,MntGoldProds,9
3896,3,MntGoldProds,2
10350,37,MntGoldProds,0
7786,22,MntGoldProds,11
2861,79,MntGoldProds,4
663,46,MntGoldProds,6
10675,82,MntGoldProds,23
2521,10,MntGoldProds,18
9592,51,MntGoldProds,8
10151,38,MntGoldProds,139
7381,10,MntGoldProds,30
4099,14,MntGoldProds,21
9560,18,MntGoldProds,122
1150,36,MntGoldProds,224
10172,95,MntGoldProds,38
11191,11,MntGoldProds,18
9707,65,MntGoldProds,34
6245,71,MntGoldProds,14
8234,13,MntGoldProds,3
1411,58,MntGoldProds,173
8553,65,MntGoldProds,3
1826,0,MntGoldProds,218
8842,33,MntGoldProds,7
11030,90,MntGoldProds,4
2579,95,MntGoldProds,8
175,93,MntGoldProds,93
9185,38,MntGoldProds,0
11056,18,MntGoldProds,22
9365,57,MntGoldProds,12
6201,45,MntGoldProds,10
2061,61,MntGoldProds,10
6184,6,MntGoldProds,48
6142,65,MntGoldProds,8
4107,52,MntGoldProds,38
7274,87,MntGoldProds,61
9336,38,MntGoldProds,41
2958,53,MntGoldProds,6
933,31,MntGoldProds,5
5837,67,MntGoldProds,65
10704,65,MntGoldProds,142
5125,64,MntGoldProds,29
4432,82,MntGoldProds,9
5955,27,MntGoldProds,233
2928,63,MntGoldProds,38
5680,66,MntGoldProds,3
10313,69,MntGoldProds,38
2557,52,MntGoldProds,11
1245,45,MntGoldProds,101
1519,2,MntGoldProds,3
10703,86,MntGoldProds,36
1726,23,MntGoldProds,39
4459,13,MntGoldProds,1
1729,14,MntGoldProds,157
1517,92,MntGoldProds,12
2098,38,MntGoldProds,1
9543,74,MntGoldProds,6
6878,14,MntGoldProds,55
3310,94,MntGoldProds,32
2724,33,MntGoldProds,6
948,32,MntGoldProds,13
6720,11,MntGoldProds,107
6202,78,MntGoldProds,159
2066,56,MntGoldProds,23
9799,57,MntGoldProds,86
8318,7,MntGoldProds,57
5642,0,MntGoldProds,4
2669,66,MntGoldProds,81
455,86,MntGoldProds,24
7683,80,MntGoldProds,78
3428,56,MntGoldProds,45
7414,18,MntGoldProds,32
6354,51,MntGoldProds,19
798,71,MntGoldProds,5
8213,71,MntGoldProds,35
2488,80,MntGoldProds,7
9999,2,MntGoldProds,21
7617,83,MntGoldProds,19
615,29,MntGoldProds,110
2552,11,MntGoldProds,4
194,55,MntGoldProds,2
3645,19,MntGoldProds,3
8890,1,MntGoldProds,10
5049,19,MntGoldProds,2
9973,28,MntGoldProds,4
7301,76,MntGoldProds,32
10882,50,MntGoldProds,26
7030,1,MntGoldProds,14
7422,90,MntGoldProds,6
3523,83,MntGoldProds,125
7106,73,MntGoldProds,12
6504,24,MntGoldProds,28
5067,11,MntGoldProds,26
4216,33,MntGoldProds,114
8581,4,MntGoldProds,28
5929,14,MntGoldProds,3
3129,30,MntGoldProds,9
6528,75,MntGoldProds,1
1361,26,MntGoldProds,68
6932,77,MntGoldProds,21
7284,8,MntGoldProds,1
1340,42,MntGoldProds,33
8746,28,MntGoldProds,57
5987,52,MntGoldProds,12
3767,1,MntGoldProds,172
3725,1,MntGoldProds,16
4324,42,MntGoldProds,191
238,76,MntGoldProds,95
6694,27,MntGoldProds,114
498,28,MntGoldProds,5
9347,49,MntGoldProds,6
9699,12,MntGoldProds,14
10664,14,MntGoldProds,22
5455,89,MntGoldProds,5
456,96,MntGoldProds,9
5012,56,MntGoldProds,4
7495,72,MntGoldProds,4
5029,14,MntGoldProds,1
10642,13,MntGoldProds,1
2106,99,MntGoldProds,12
10364,72,MntGoldProds,5
5954,92,MntGoldProds,10
1137,87,MntGoldProds,37
2541,7,MntGoldProds,5
1142,91,MntGoldProds,35
2276,71,MntGoldProds,33
2807,24,MntGoldProds,37
6471,17,MntGoldProds,3
6131,87,MntGoldProds,23
6233,21,MntGoldProds,9
4148,90,MntGoldProds,42
4947,44,MntGoldProds,64
3225,71,MntGoldProds,46
7540,52,MntGoldProds,5
10648,78,MntGoldProds,32
1992,2,MntGoldProds,66
7851,60,MntGoldProds,122
8594,25,MntGoldProds,14
7059,47,MntGoldProds,241
2815,46,MntGoldProds,37
2416,83,MntGoldProds,0
7999,17,MntGoldProds,17
9213,13,MntGoldProds,3
9697,86,MntGoldProds,5
3916,92,MntGoldProds,58
2021,47,MntGoldProds,89
1581,18,MntGoldProds,3
564,81,MntGoldProds,8
6619,91,MntGoldProds,4
9081,58,MntGoldProds,9
178,40,MntGoldProds,117
916,67,MntGoldProds,2
5512,19,MntGoldProds,24
8970,93,MntGoldProds,92
10581,41,MntGoldProds,119
5300,60,MntGoldProds,24
5154,54,MntGoldProds,0
8346,26,MntGoldProds,72
1676,30,MntGoldProds,5
9286,93,MntGoldProds,18
2426,35,MntGoldProds,18
5172,4,MntGoldProds,50
5562,92,MntGoldProds,90
3436,24,MntGoldProds,1
3921,96,MntGoldProds,14
3403,11,MntGoldProds,134
22,99,MntGoldProds,14
10965,72,MntGoldProds,40
9426,77,MntGoldProds,130
6605,85,MntGoldProds,26
3136,88,MntGoldProds,12
8737,22,MntGoldProds,2
11088,83,MntGoldProds,17
716,63,MntGoldProds,0
466,9,MntGoldProds,21
9135,92,MntGoldProds,24
10623,2,MntGoldProds,0
8151,6,MntGoldProds,108
5140,66,MntGoldProds,153
10160,49,MntGoldProds,6
