customer_id,year_birth,education,marital_status,income,kidhome,teenhome,signup_date
9757,1972,Graduation,Together,84906,0,0,2013-10-04 00:00:00
6918,1989,Graduation,Married,28691,1,0,2013-07-04 00:00:00
286,1952,Graduation,Single,44213,1,1,2013-11-29 00:00:00
11086,1984,Basic,Single,25707,1,0,2014-01-18 00:00:00
1921,1967,PhD,Married,59062,2,1,2013-10-03 00:00:00
4138,1962,Graduation,Single,76624,0,1,2014-05-24 00:00:00
7718,1947,Master,Together,66000,0,0,2014-04-20 00:00:00
1291,1978,PhD,Together,27683,1,0,2012-08-04 00:00:00
6862,1971,Graduation,Divorced,1730,0,0,2014-05-18 00:00:00
4136,1992,Basic,Single,7500,1,0,2012-12-03 00:00:00
803,1968,Graduation,Together,40521,1,1,2013-04-05 00:00:00
4298,1973,PhD,Together,20427,1,0,2014-03-24 00:00:00
10833,1975,Graduation,Married,65106,0,1,2014-05-24 00:00:00
9606,1965,PhD,Married,69969,0,0,2013-08-27 00:00:00
8534,1952,Graduation,Married,67433,0,2,2013-07-16 00:00:00
5153,1967,PhD,Married,77766,0,1,2013-02-22 00:00:00
961,1972,Graduation,Married,74716,0,1,2013-09-12 00:00:00
5011,1963,Graduation,Divorced,68118,0,1,2013-10-18 00:00:00
6653,1970,PhD,Married,55158,1,1,2012-07-30 00:00:00
9094,1955,2n Cycle,Married,62972,0,1,2012-08-03 00:00:00
810,1975,Graduation,Married,74190,0,1,2014-05-12 00:00:00
5493,1976,Graduation,Married,39356,1,1,2014-03-19 00:00:00
2147,1969,Graduation,Together,76653,0,0,2013-08-16 00:00:00
5107,1973,PhD,Divorced,35860,1,1,2014-05-19 00:00:00
3979,1983,PhD,Divorced,90687,0,0,2013-05-22 00:00:00
6049,1982,Master,Together,73450,0,0,2013-12-05 00:00:00
8147,1960,Graduation,Married,31454,1,1,2013-07-06 00:00:00
1857,1952,Graduation,Single,47139,1,1,2014-03-06 00:00:00
3910,1975,Graduation,Divorced,83829,0,0,2013-10-08 00:00:00
5207,1963,PhD,Married,53378,1,1,2012-09-24 00:00:00
11114,1970,Graduation,Together,19656,1,0,2013-02-08 00:00:00
5429,1948,PhD,Married,45579,0,1,2013-08-20 00:00:00
9400,1958,2n Cycle,Single,85485,0,0,2014-06-21 00:00:00
1740,1944,Graduation,Married,55956,0,0,2014-04-07 00:00:00
7488,1963,Master,Single,64191,0,1,2013-01-22 00:00:00
195,1972,Graduation,Single,38808,1,0,2012-08-26 00:00:00
635,1966,Master,Married,57183,1,1,2013-03-19 00:00:00
7527,1968,Master,Divorced,23748,1,0,2012-11-21 00:00:00
10319,1971,Graduation,Married,66303,0,1,2013-02-26 00:00:00
2296,1975,Master,Married,37368,1,0,2013-12-16 00:00:00
10637,1964,Graduation,Married,40800,1,2,2013-01-01 00:00:00
2931,1978,Graduation,Divorced,71847,0,0,2012-09-21 00:00:00
907,1975,Graduation,Married,46149,0,1,2013-11-29 00:00:00
3698,1983,Graduation,Together,78687,0,0,2012-08-09 00:00:00
9516,1971,2n Cycle,Divorced,49118,0,0,2012-08-18 00:00:00
679,1957,PhD,Married,37633,1,1,2012-09-20 00:00:00
7384,1951,Master,Together,39767,0,0,2013-07-21 00:00:00
5043,1951,Basic,Married,26997,0,0,2012-11-05 00:00:00
5267,1970,Graduation,Divorced,33986,1,0,2013-03-14 00:00:00
339,1972,PhD,Married,57091,0,1,2012-11-23 00:00:00
2516,1969,2n Cycle,Married,46831,1,1,2013-06-08 00:00:00
9010,1972,Master,Married,83151,0,0,2013-02-10 00:00:00
378,1971,Graduation,Married,52531,0,0,2012-12-30 00:00:00
4808,1956,Graduation,Married,15759,0,0,2013-09-05 00:00:00
5068,1971,Graduation,Single,22804,1,0,2013-07-31 00:00:00
7628,1973,2n Cycle,Married,43050,1,0,2014-03-18 00:00:00
7128,1977,PhD,Single,42997,1,1,2013-12-07 00:00:00
2811,1963,PhD,Single,48918,1,1,2014-04-12 00:00:00
3551,1954,Master,Together,60033,0,1,2014-03-29 00:00:00
1663,1978,PhD,Together,34043,1,0,2013-10-25 00:00:00
5543,1966,Graduation,Together,57811,0,1,2013-06-24 00:00:00
1577,1946,Graduation,Married,78569,0,0,2014-02-19 00:00:00
10641,1978,Graduation,Single,7500,1,1,2012-12-27 00:00:00
5336,1971,Master,Together,157733,1,0,2013-06-04 00:00:00
6024,1953,Graduation,Together,94384,0,0,2013-03-04 00:00:00
1878,1985,2n Cycle,Married,23148,0,0,2014-02-18 00:00:00
3099,1970,Graduation,Divorced,44267,1,1,2013-02-25 00:00:00
6055,1979,Graduation,Married,71626,0,0,2012-11-01 00:00:00
5841,1966,Graduation,Together,60894,0,1,2013-06-28 00:00:00
3972,1976,Graduation,Together,50200,1,1,2013-04-03 00:00:00
4394,1965,PhD,Married,81051,0,0,2014-05-23 00:00:00
5758,1982,Graduation,Married,65169,0,0,2014-01-14 00:00:00
6658,1972,Graduation,Together,59868,0,1,2013-07-22 00:00:00
4603,1960,PhD,Married,65695,0,1,2014-01-31 00:00:00
8427,1956,Master,Single,64857,0,0,2012-11-23 00:00:00
10260,1965,Master,Together,45143,0,1,2013-08-26 00:00:00
7143,1955,2n Cycle,Together,74805,0,1,2013-11-06 00:00:00
8789,1989,2n Cycle,Married,59060,1,0,2014-01-11 00:00:00
6197,1962,PhD,Single,27238,1,1,2013-04-20 00:00:00
4554,1965,Graduation,Together,47009,0,1,2013-10-01 00:00:00
4937,1973,2n Cycle,Married,46094,1,1,2014-06-10 00:00:00
1920,1972,Graduation,Married,40321,1,1,2013-07-29 00:00:00
8749,1984,Graduation,Together,37235,1,0,2014-02-01 00:00:00
1650,1960,Master,Married,81843,0,0,2013-04-22 00:00:00
10377,1958,Master,Together,46692,0,1,2013-06-06 00:00:00
9206,1968,Graduation,Together,77382,0,1,2014-01-07 00:00:00
10971,1977,Graduation,Single,37774,2,0,2012-09-03 00:00:00
6398,1974,Basic,Married,18393,1,0,2014-03-29 00:00:00
9212,1962,Master,Married,72828,0,1,2013-02-14 00:00:00
7937,1982,Graduation,Married,24711,0,0,2014-04-18 00:00:00
839,1975,PhD,Married,45503,1,0,2013-09-25 00:00:00
4246,1982,Master,Single,6560,0,0,2013-12-12 00:00:00
158,1945,PhD,Together,71604,0,0,2013-11-17 00:00:00
4832,1979,Graduation,Married,27244,1,0,2014-03-07 00:00:00
5621,1969,Graduation,Married,48752,1,1,2012-12-12 00:00:00
1945,1962,Graduation,Married,71434,0,1,2013-09-18 00:00:00
5147,1948,Graduation,Single,90842,0,0,2013-07-29 00:00:00
2535,1978,Master,Married,88097,1,0,2012-08-18 00:00:00
11039,1975,Graduation,Married,51948,0,1,2013-09-17 00:00:00
9495,1982,Graduation,Together,71853,0,0,2013-05-08 00:00:00
9635,1983,Master,Married,35876,0,0,2014-04-20 00:00:00
2173,1952,Graduation,Widow,40049,0,1,2013-10-16 00:00:00
942,1982,Graduation,Single,39660,1,0,2012-08-08 00:00:00
9386,1962,Graduation,Together,50127,0,1,2014-05-29 00:00:00
5510,1977,Master,Married,43263,0,1,2012-11-21 00:00:00
873,1949,Master,Married,62845,1,1,2012-10-01 00:00:00
2253,1990,Graduation,Married,18929,0,0,2013-02-16 00:00:00
5181,1982,Basic,Single,24367,1,0,2013-03-20 00:00:00
979,1975,Graduation,Single,33249,1,0,2013-02-20 00:00:00
10390,1959,2n Cycle,Married,26887,0,1,2013-02-10 00:00:00
4698,1983,PhD,Married,50150,0,0,2013-06-20 00:00:00
7793,1976,Graduation,Together,62061,0,1,2013-08-31 00:00:00
1745,1962,PhD,Divorced,85696,0,0,2013-05-03 00:00:00
10590,1956,PhD,Together,76542,0,0,2013-03-30 00:00:00
5080,1993,Graduation,Single,70515,0,0,2013-10-21 00:00:00
8369,1987,Graduation,Together,18227,1,0,2012-11-08 00:00:00
5232,1965,Graduation,Married,69139,0,1,2014-01-27 00:00:00
2407,1982,Graduation,Married,69109,0,0,2012-11-09 00:00:00
3834,1962,Graduation,Single,69627,0,1,2013-03-17 00:00:00
7912,1978,Graduation,Married,38136,1,0,2013-04-22 00:00:00
7712,1946,PhD,Single,62159,0,0,2014-04-28 00:00:00
1065,1963,Graduation,Single,80695,0,0,2013-12-29 00:00:00
7275,1971,Master,Single,33316,1,1,2013-10-04 00:00:00
1343,1968,Graduation,Together,58554,1,1,2012-09-26 00:00:00
1384,1992,Basic,Married,17256,1,0,2013-11-23 00:00:00
9967,1974,Graduation,Divorced,53034,1,1,2013-05-30 00:00:00
6181,1950,2n Cycle,Together,52203,0,0,2012-07-31 00:00:00
10507,1977,2n Cycle,Divorced,59601,0,1,2013-07-25 00:00:00
2674,1958,Master,Single,75154,0,1,2012-09-04 00:00:00
2698,1976,Graduation,Single,47025,0,1,2013-11-07 00:00:00
3231,1973,Graduation,Married,37971,1,0,2013-11-25 00:00:00
4096,1968,Master,Divorced,41335,1,0,2013-12-26 00:00:00
10476,1958,Graduation,Married,67267,0,1,2014-05-13 00:00:00
5948,1975,Graduation,Single,57338,0,1,2014-04-29 00:00:00
9140,1960,2n Cycle,Together,50523,1,1,2013-12-25 00:00:00
10258,1965,Master,Single,35791,2,1,2013-05-06 00:00:00
5675,1960,PhD,Divorced,50611,0,1,2012-10-04 00:00:00
4743,1969,PhD,Married,56242,0,1,2013-03-03 00:00:00
8805,1960,Graduation,Single,48904,0,1,2012-12-02 00:00:00
1542,1975,Graduation,Single,56243,1,2,2013-12-30 00:00:00
6770,1985,Graduation,Married,21355,1,0,2013-08-20 00:00:00
8773,1971,Master,Together,57420,0,1,2013-06-25 00:00:00
10475,1970,Master,Together,52247.25135,0,1,2013-04-01 00:00:00
10420,1955,Master,Divorced,46390,0,1,2014-05-05 00:00:00
7514,1956,2n Cycle,Together,54342,1,1,2013-07-03 00:00:00
2902,1958,Graduation,Together,52247.25135,1,1,2012-09-03 00:00:00
4345,1964,2n Cycle,Single,52247.25135,1,1,2014-01-12 00:00:00
793,1973,Graduation,Married,20895,1,0,2012-10-06 00:00:00
10909,1948,Graduation,Married,92344,0,0,2014-01-15 00:00:00
3769,1972,PhD,Together,52247.25135,1,0,2014-03-02 00:00:00
8702,1976,2n Cycle,Together,26907,1,1,2013-08-20 00:00:00
4791,1980,Graduation,Together,44964,1,1,2012-12-16 00:00:00
2963,1979,Graduation,Together,75507,0,0,2014-05-02 00:00:00
8216,1972,Master,Married,53761,1,1,2013-10-11 00:00:00
8140,1973,Graduation,Together,22682,1,0,2013-10-03 00:00:00
10146,1972,PhD,Together,38887,1,0,2014-03-02 00:00:00
5289,1975,2n Cycle,Single,41658,1,1,2012-11-09 00:00:00
2587,1972,PhD,Married,29791,1,0,2014-05-15 00:00:00
4405,1956,Master,Married,63915,0,2,2013-07-30 00:00:00
8663,1974,Graduation,Divorced,39996,1,1,2014-05-22 00:00:00
2589,1972,Graduation,Divorced,26759,1,0,2014-02-07 00:00:00
3421,1968,Master,Divorced,63841,0,1,2013-04-21 00:00:00
10490,1969,PhD,Married,51039,1,1,2012-12-10 00:00:00
4094,1961,Graduation,Married,60544,1,1,2012-08-25 00:00:00
9958,1972,Graduation,Married,65685,0,1,2014-03-29 00:00:00
2534,1953,Graduation,Married,37716,0,1,2014-04-21 00:00:00
4188,1957,Graduation,Single,36864,0,1,2012-08-13 00:00:00
6613,1970,Master,Married,44511,1,0,2012-10-12 00:00:00
10827,1967,PhD,Married,36947,1,1,2012-08-07 00:00:00
5491,1951,Master,Together,47352,0,1,2013-04-11 00:00:00
8402,1953,Master,Married,67087,0,1,2013-12-17 00:00:00
8783,1950,Graduation,Married,57045,0,1,2012-09-08 00:00:00
10010,1953,PhD,Divorced,36957,1,1,2012-09-06 00:00:00
618,1977,PhD,Married,69389,0,1,2012-09-28 00:00:00
9121,1972,Graduation,Married,80134,1,0,2013-05-20 00:00:00
361,1969,Master,Married,43142,1,1,2014-02-18 00:00:00
4310,1944,Graduation,Married,80589,0,0,2014-01-22 00:00:00
2678,1990,Graduation,Single,34412,1,0,2013-02-13 00:00:00
6376,1979,Graduation,Single,57537,1,0,2013-06-10 00:00:00
524,1966,Basic,Together,22634,0,0,2013-01-16 00:00:00
10341,1948,Graduation,Together,51315,0,0,2014-02-23 00:00:00
5654,1972,Graduation,Married,36026,2,1,2014-03-16 00:00:00
4098,1973,Graduation,Married,24639,1,1,2014-01-28 00:00:00
5824,1972,PhD,Together,34578,2,1,2014-04-11 00:00:00
7000,1972,2n Cycle,Single,65704,0,0,2013-10-13 00:00:00
2561,1966,Graduation,Single,63810,0,1,2012-11-11 00:00:00
5229,1969,PhD,Together,54132,0,1,2014-02-16 00:00:00
4086,1959,Graduation,Married,18690,0,0,2012-12-28 00:00:00
2428,1970,Graduation,Married,28164,1,0,2013-05-04 00:00:00
8254,1974,PhD,Married,34596,1,0,2013-04-13 00:00:00
2836,1972,PhD,Married,43269,1,0,2013-09-16 00:00:00
8418,1958,2n Cycle,Single,38741,1,1,2014-03-30 00:00:00
1362,1972,Graduation,Single,31907,0,0,2013-03-04 00:00:00
7152,1983,Master,Married,27100,1,0,2013-04-05 00:00:00
10033,1973,2n Cycle,Divorced,31163,1,0,2014-02-13 00:00:00
9349,1985,Graduation,Married,92533,0,0,2013-12-19 00:00:00
274,1973,Graduation,Single,34853,1,1,2013-12-23 00:00:00
3388,1967,Graduation,Divorced,70844,1,1,2013-10-30 00:00:00
922,1979,2n Cycle,Married,31086,1,1,2013-05-04 00:00:00
8588,1961,Graduation,Married,60544,1,1,2012-08-25 00:00:00
2518,1986,2n Cycle,Together,20491,0,0,2013-01-25 00:00:00
574,1964,Graduation,Married,42523,0,0,2014-04-23 00:00:00
3220,1983,Graduation,Married,39922,1,0,2013-02-14 00:00:00
5967,1952,Graduation,Together,33402,1,1,2013-07-18 00:00:00
1183,1949,Master,Married,36408,1,1,2013-09-21 00:00:00
6856,1979,Graduation,Together,21645,1,0,2012-09-03 00:00:00
4530,1948,Master,Widow,78427,0,0,2012-10-24 00:00:00
1553,1946,Graduation,Together,82657,0,0,2013-09-27 00:00:00
4682,1958,Graduation,Married,51876,0,0,2013-10-15 00:00:00
8204,1971,2n Cycle,Married,78041,0,0,2012-12-16 00:00:00
5221,1957,Graduation,Married,52852,0,1,2012-12-01 00:00:00
1232,1982,PhD,Together,70038,0,0,2013-10-25 00:00:00
1927,1973,2n Cycle,Together,69401,0,1,2014-03-23 00:00:00
5788,1972,Graduation,Together,46053,1,0,2013-02-17 00:00:00
6652,1965,Graduation,Married,77343,0,0,2014-06-09 00:00:00
6246,1953,Graduation,Single,73892,0,0,2013-11-13 00:00:00
5975,1967,PhD,Single,40304,1,0,2013-09-30 00:00:00
6875,1965,PhD,Together,32727,0,0,2012-08-28 00:00:00
4399,1969,Graduation,Together,68695,0,0,2014-06-25 00:00:00
4042,1971,Graduation,Divorced,43300,0,1,2012-10-13 00:00:00
2157,1972,Graduation,Together,26290,1,1,2013-01-12 00:00:00
10133,1970,Graduation,Single,93790,0,0,2014-02-12 00:00:00
2525,1974,PhD,Married,38410,0,0,2012-09-14 00:00:00
8233,1950,Master,Widow,64866,0,1,2014-01-26 00:00:00
9483,1959,Graduation,Together,57957,0,1,2013-08-19 00:00:00
2945,1955,PhD,Together,46015,1,1,2014-04-13 00:00:00
10403,1978,Graduation,Together,16531,1,0,2014-06-18 00:00:00
5074,1986,Master,Married,28072,1,0,2013-07-08 00:00:00
10524,1963,Master,Divorced,49476,0,1,2013-06-20 00:00:00
4690,1953,Graduation,Married,50725,0,1,2013-02-13 00:00:00
7521,1952,Graduation,Together,83844,0,0,2013-05-12 00:00:00
7196,1950,PhD,Married,41145,1,1,2014-02-08 00:00:00
4406,1970,Graduation,Together,67419,0,1,2013-01-16 00:00:00
9672,1970,2n Cycle,Married,23162,1,1,2013-12-21 00:00:00
4864,1977,Graduation,Married,34380,1,0,2013-05-02 00:00:00
4706,1966,Graduation,Single,34704,0,1,2013-04-27 00:00:00
4070,1969,PhD,Married,94871,0,2,2012-09-01 00:00:00
25,1958,Graduation,Married,65148,0,1,2012-11-16 00:00:00
3697,1954,Graduation,Together,39898,0,1,2013-02-12 00:00:00
217,1956,Master,Single,64857,0,0,2012-11-23 00:00:00
4220,1970,PhD,Married,59892,0,1,2013-11-02 00:00:00
5286,1987,Master,Single,41020,0,0,2013-10-28 00:00:00
9559,1961,PhD,Married,57072,0,1,2014-01-24 00:00:00
2849,1979,Graduation,Single,60474,0,1,2013-04-01 00:00:00
7787,1960,Graduation,Together,62807,0,1,2012-08-31 00:00:00
3102,1981,2n Cycle,Together,19414,1,0,2013-10-16 00:00:00
5868,1980,Graduation,Married,19107,1,0,2013-08-22 00:00:00
8370,1976,2n Cycle,Together,75484,0,1,2012-08-02 00:00:00
9988,1976,Master,Single,70379,0,1,2013-03-03 00:00:00
2939,1970,Master,Together,79419,0,0,2014-06-22 00:00:00
5529,1946,PhD,Together,64014,2,1,2014-06-10 00:00:00
9743,1955,Graduation,Married,76998,0,1,2013-01-11 00:00:00
5763,1972,Master,Together,49854,1,0,2013-11-10 00:00:00
3478,1971,PhD,Married,60585,1,1,2013-06-24 00:00:00
7494,1950,PhD,Divorced,42873,1,1,2013-01-21 00:00:00
1763,1988,Graduation,Together,87679,0,0,2013-07-27 00:00:00
7250,1978,Graduation,Together,57867,1,0,2013-10-01 00:00:00
2005,1990,Graduation,Married,35765,1,0,2013-12-11 00:00:00
10770,1959,Graduation,Married,65492,0,0,2014-01-26 00:00:00
6885,1977,Graduation,Divorced,32952,1,0,2013-12-01 00:00:00
2072,1969,PhD,Together,53374,0,1,2012-08-16 00:00:00
9463,1959,Graduation,Together,71706,0,1,2012-11-13 00:00:00
6318,1988,Graduation,Married,68487,0,0,2013-01-13 00:00:00
4093,1975,Master,Together,53253,1,1,2013-02-11 00:00:00
5751,1973,2n Cycle,Divorced,31163,1,0,2014-02-13 00:00:00
3340,1977,Graduation,Married,42014,1,0,2012-08-17 00:00:00
3594,1973,Master,Married,54108,1,1,2012-11-05 00:00:00
3584,1955,PhD,Single,49667,0,0,2012-08-20 00:00:00
3643,1974,Master,Married,63206,0,0,2014-03-20 00:00:00
851,1972,Master,Married,57136,1,1,2013-07-09 00:00:00
7706,1975,2n Cycle,Together,46772,0,1,2012-11-07 00:00:00
3967,1971,PhD,Married,78931,0,0,2013-10-25 00:00:00
10128,1958,Graduation,Together,53977,0,1,2013-06-08 00:00:00
486,1988,Graduation,Married,84219,0,0,2014-02-02 00:00:00
9,1975,Master,Single,46098,1,1,2012-08-18 00:00:00
9451,1965,Graduation,Married,73538,0,1,2012-11-25 00:00:00
9264,1986,Graduation,Married,79529,0,0,2014-04-27 00:00:00
3865,1977,2n Cycle,Together,20981,0,0,2013-04-30 00:00:00
2853,1980,Graduation,Single,51766,1,0,2014-03-11 00:00:00
1490,1962,Graduation,Married,55759,0,1,2012-11-28 00:00:00
6310,1978,Graduation,Married,33039,1,0,2013-09-09 00:00:00
10380,1972,Master,Married,37787,1,0,2013-09-20 00:00:00
3887,1970,Graduation,Single,27242,1,0,2012-11-11 00:00:00
4278,1983,PhD,Single,87188,0,0,2013-06-03 00:00:00
8643,1971,Graduation,Together,69930,0,0,2013-05-26 00:00:00
1998,1976,Graduation,Single,37697,1,0,2014-02-07 00:00:00
10795,1973,PhD,Married,37401,1,0,2014-05-06 00:00:00
11110,1973,Graduation,Single,3502,1,0,2013-04-13 00:00:00
2408,1976,Graduation,Married,58597,1,1,2012-11-20 00:00:00
202,1948,PhD,Widow,82032,0,0,2014-04-05 00:00:00
7998,1958,Graduation,Together,28087,1,1,2012-12-11 00:00:00
830,1987,PhD,Single,74004,0,0,2014-02-24 00:00:00
3536,1960,Graduation,Together,19740,0,1,2013-03-24 00:00:00
6050,1975,2n Cycle,Married,57036,0,1,2012-12-11 00:00:00
125,1958,2n Cycle,Together,53083,1,1,2013-05-15 00:00:00
3463,1975,PhD,Married,69283,0,1,2014-06-14 00:00:00
2804,1975,Master,Single,46098,1,1,2012-08-18 00:00:00
3745,1988,2n Cycle,Married,23331,1,0,2012-09-04 00:00:00
9771,1988,2n Cycle,Single,23331,1,0,2012-10-05 00:00:00
451,1989,Graduation,Single,9255,1,0,2013-12-20 00:00:00
10530,1959,PhD,Widow,67786,0,0,2013-12-07 00:00:00
1079,1971,PhD,Married,71969,0,1,2012-10-16 00:00:00
8920,1967,Master,Single,59235,1,0,2013-01-12 00:00:00
6678,1989,Graduation,Together,31928,1,0,2014-03-28 00:00:00
3852,1961,Master,Together,74881,1,1,2013-03-08 00:00:00
528,1978,Graduation,Married,65819,0,0,2012-11-29 00:00:00
73,1953,PhD,Single,51411,1,2,2013-05-26 00:00:00
5589,1964,Graduation,Divorced,51983,0,1,2012-08-31 00:00:00
10212,1986,Master,Together,42386,1,0,2013-01-13 00:00:00
6365,1987,2n Cycle,Married,30390,0,0,2013-09-02 00:00:00
5636,1963,Graduation,Single,30983,0,0,2012-11-09 00:00:00
591,1957,Graduation,Widow,66033,0,1,2013-01-20 00:00:00
2217,1975,2n Cycle,Married,37284,1,1,2013-03-29 00:00:00
2544,1951,Master,Divorced,57530,0,1,2013-10-12 00:00:00
7725,1965,2n Cycle,Married,76800,0,0,2014-03-08 00:00:00
8091,1956,Graduation,Married,63943,0,1,2012-09-02 00:00:00
7321,1962,Graduation,Together,76081,0,0,2014-05-23 00:00:00
5462,1974,Graduation,Married,67445,0,1,2012-08-12 00:00:00
7791,1967,Master,Married,37054,1,1,2013-09-15 00:00:00
955,1962,Master,Together,47175,1,1,2012-10-28 00:00:00
4037,1976,Graduation,Divorced,31859,1,0,2013-06-14 00:00:00
6642,1961,Graduation,Divorced,27215,2,1,2013-01-23 00:00:00
2793,1976,PhD,Divorced,70179,0,1,2013-07-21 00:00:00
5424,1983,Graduation,Married,39922,1,0,2013-02-14 00:00:00
879,1976,Master,Married,49681,0,2,2013-11-04 00:00:00
9530,1988,Graduation,Married,24645,1,0,2012-11-01 00:00:00
4828,1954,Graduation,Divorced,79865,0,1,2014-06-18 00:00:00
10699,1985,Graduation,Married,44322,1,0,2014-06-16 00:00:00
1497,1952,Graduation,Single,47958,0,1,2013-01-19 00:00:00
7476,1964,Master,Single,63972,0,1,2012-12-02 00:00:00
4390,1954,Graduation,Together,75315,0,1,2014-04-15 00:00:00
10478,1950,PhD,Married,55517,1,1,2012-09-27 00:00:00
1081,1957,PhD,Married,75283,1,2,2013-03-27 00:00:00
4261,1946,PhD,Single,82800,0,0,2012-11-24 00:00:00
9916,1954,Graduation,Married,38998,1,1,2012-11-03 00:00:00
5350,1991,Master,Single,90638,0,0,2014-02-13 00:00:00
8135,1986,Master,Married,27161,1,0,2013-10-28 00:00:00
8685,1977,Graduation,Married,42014,1,0,2012-08-17 00:00:00
4967,1960,PhD,Together,38201,0,1,2013-03-29 00:00:00
2130,1982,Graduation,Together,45203,2,0,2014-03-23 00:00:00
9298,1947,PhD,Together,81574,0,0,2014-04-28 00:00:00
8175,1992,Graduation,Married,34935,0,0,2013-06-21 00:00:00
6257,1976,Master,Single,60482,0,1,2013-01-23 00:00:00
3790,1956,Graduation,Together,34633,2,1,2014-01-23 00:00:00
9952,1947,Master,Together,78093,0,0,2013-12-11 00:00:00
3503,1950,Graduation,Divorced,82460,0,0,2013-12-02 00:00:00
5223,1966,Master,Together,45903,0,1,2014-04-23 00:00:00
4608,1987,Graduation,Divorced,81361,0,0,2014-02-25 00:00:00
1626,1973,PhD,Divorced,35860,1,1,2014-05-19 00:00:00
4764,1952,Master,Together,40442,1,1,2012-08-19 00:00:00
2471,1965,Graduation,Married,61482,0,0,2014-06-27 00:00:00
5892,1980,Graduation,Married,34968,1,0,2013-04-10 00:00:00
2612,1987,Graduation,Married,75794,0,0,2013-12-24 00:00:00
4971,1962,PhD,Together,31497,0,1,2012-12-06 00:00:00
5185,1955,Graduation,Married,74268,0,0,2013-02-14 00:00:00
10069,1988,Basic,Together,13724,1,0,2012-08-31 00:00:00
2262,1965,Master,Together,45143,0,1,2013-08-26 00:00:00
1131,1967,PhD,Single,52569,0,1,2014-04-05 00:00:00
1041,1973,PhD,Single,48432,0,1,2012-10-18 00:00:00
24,1960,Master,Together,17144,1,1,2014-02-15 00:00:00
3409,1984,Graduation,Single,36108,1,0,2013-10-15 00:00:00
7022,1971,Graduation,Married,76445,1,0,2012-09-28 00:00:00
7943,1975,PhD,Married,36663,1,0,2014-04-25 00:00:00
5272,1965,Master,Married,53843,0,1,2013-06-27 00:00:00
5453,1956,Master,Married,90226,0,0,2012-09-26 00:00:00
2565,1955,Master,Divorced,70638,0,0,2013-06-01 00:00:00
800,1960,Graduation,Together,44512,1,1,2013-08-30 00:00:00
11092,1961,Graduation,Married,27116,1,1,2014-03-02 00:00:00
5062,1963,PhD,Married,54072,1,1,2013-07-27 00:00:00
8969,1977,Graduation,Married,71855,0,1,2013-01-16 00:00:00
4656,1990,2n Cycle,Single,51250,1,0,2013-03-30 00:00:00
4480,1973,Master,Married,60432,0,1,2014-03-09 00:00:00
9971,1964,PhD,Married,65526,0,1,2014-04-11 00:00:00
6729,1988,Graduation,Single,68655,0,0,2012-08-10 00:00:00
1773,1978,2n Cycle,Married,12393,0,0,2012-12-04 00:00:00
9242,1990,Graduation,Single,64509,0,0,2013-08-17 00:00:00
1764,1975,Graduation,Single,33955,1,0,2013-08-09 00:00:00
6215,1977,Graduation,Married,31353,1,1,2013-12-29 00:00:00
10099,1984,Graduation,Married,55434,1,0,2013-10-05 00:00:00
5423,1983,Graduation,Together,28359,1,0,2013-10-27 00:00:00
940,1987,Graduation,Single,57100,1,0,2014-05-18 00:00:00
3011,1965,Graduation,Married,69139,0,1,2014-01-27 00:00:00
3298,1956,Master,Married,52973,0,1,2012-11-08 00:00:00
8286,1965,PhD,Together,51717,0,1,2013-08-20 00:00:00
9668,1971,Graduation,Married,18793,1,0,2013-01-12 00:00:00
5120,1982,2n Cycle,Together,66664,0,0,2012-09-25 00:00:00
6097,1959,Graduation,Single,50664,1,1,2013-01-16 00:00:00
7019,1963,Graduation,Together,54414,1,1,2013-01-23 00:00:00
7408,1952,PhD,Married,54549,0,1,2014-03-03 00:00:00
8041,1971,PhD,Widow,47111,0,1,2012-09-08 00:00:00
252,1963,PhD,Divorced,41003,0,0,2013-03-17 00:00:00
9986,1982,Graduation,Together,19444,1,0,2014-02-22 00:00:00
3276,1976,2n Cycle,Together,36301,1,0,2013-10-25 00:00:00
3859,1947,PhD,Together,73059,0,1,2013-08-31 00:00:00
3570,1969,PhD,Together,42731,1,0,2013-10-21 00:00:00
3783,1959,PhD,Married,52854,1,1,2014-03-24 00:00:00
10207,1978,Graduation,Together,22775,1,0,2013-06-19 00:00:00
10906,1948,PhD,Together,46681,0,2,2013-10-08 00:00:00
3427,1955,PhD,Married,59821,0,1,2013-04-12 00:00:00
5209,1954,Graduation,Divorced,50002,0,1,2013-06-17 00:00:00
10711,1945,Graduation,Married,69755,0,0,2013-10-02 00:00:00
10785,1969,Graduation,Married,44078,1,1,2014-06-19 00:00:00
2814,1976,Master,Together,30560,1,0,2013-06-27 00:00:00
6866,1969,Master,Together,35924,1,1,2014-03-23 00:00:00
1665,1964,PhD,Divorced,64140,0,2,2013-09-23 00:00:00
6575,1981,Graduation,Together,56386,1,1,2012-10-27 00:00:00
3829,1979,Basic,Together,24594,1,0,2013-12-10 00:00:00
3091,1981,2n Cycle,Together,75774,1,0,2014-05-02 00:00:00
10141,1960,Master,Divorced,39228,0,0,2013-05-10 00:00:00
5177,1974,Master,Married,58494,0,1,2013-12-12 00:00:00
7005,1981,Graduation,Single,58684,0,0,2014-06-16 00:00:00
6409,1967,Graduation,Divorced,57136,0,0,2013-05-18 00:00:00
7485,1950,PhD,Widow,56551,1,1,2014-05-07 00:00:00
